Identifier,Character,Dialogue,Filename,Line Number
start_5c836c73,Machiko,"Hrrmph... I suppose, with both of you being so enthusiastic, I do not have much of a choice in the matter. It would be nice to be able to buy sake from the human world. Spirit sake is rather bland.",game/script.rpy,1479
start_88b7d06b,mc,"That's the spirit! We should hurry to the village, then.",game/script.rpy,1480
start_4b2bb7e8,Machiko,"Very well, Taka-kun.",game/script.rpy,1483
start_423c2008,centered,Meanwhile in the village,game/script.rpy,1488
start_2079d481_8,centered,...,game/script.rpy,1489
start_e0a76125_4,centered,......,game/script.rpy,1490
start_fec35ed7_7,centered,.........,game/script.rpy,1491
start_74ecba1b,n,"The two guards, who had just returned from patrolling the area, found their village in uproar.",game/script.rpy,1495
start_820761ec,n,"Chaos reigned supreme as villagers fled their homes, screaming about some monster that had appeared at the marketplace. Armed with their weapons, the two rushed off to deal with the threat.",game/script.rpy,1496
start_8628aff8,Miyo,"Another attack so soon? First those crafty fox crooks sneak in, twice, and now THIS!? Hikage, report! What is it this time?",game/script.rpy,1500
start_1bffafca,Narumi,"Several shop owners report seeing the same girl enter their shops, take food and eat it without paying. Afterwards, she seemed to turn see-through, and, uhm, melt away.",game/script.rpy,1503
start_ea1b702b,Narumi,"S-She was reported nearby, but I...",game/script.rpy,1506
start_52897e11,Miyo,"One? How can ONE girl cause this much havoc? Those useless guardsmen! Hikage, come with me, we will deal with this ONE girl ourselves!",game/script.rpy,1509
start_9a7b7c05,Narumi,"Th-That, uh... I... don't know if I can...",game/script.rpy,1511
start_a96ea6b3,Miyo,"What do you mea... Oh. A spirit. Right. Narumi, I need you to ensure that no one gets near. I'm trusting you with this.",game/script.rpy,1514
start_5c07b3db,n,"Much to the relief of Narumi, the katana wielding girl approached a nearby shop, which had a crowd of people gathered around it.",game/script.rpy,1515
start_4c146116,Miyo,Devious monster! Show yourself this instant! Surrender yourself and I might let you go free!,game/script.rpy,1518
start_1286e571,n,"However, the moment she tried to enter the building, a large pink mass surged outwards, knocking her back onto the ground.",game/script.rpy,1519
start_e2c2f997,Narumi,M-Miyo!,game/script.rpy,1520
start_862e5d18,n,"In the shadow of a nearby building, a figure could be seen rustling about.",game/script.rpy,1522
start_81cf6f58,n,"Upon closer inspection, it turned out to be a girl, seemingly occupied downing several bottles of sake before she dropped them and turned to look at the person who had interrupted her.",game/script.rpy,1523
start_db11cc86,n,"When she finally moved into the light, it became clear that she wasn't a villager... but a girl covered in slime from head to toe!",game/script.rpy,1524
start_7cce226c,SlimeGirl,I spilled that tasty drink because you surprised me... Now I'm a sad...,game/script.rpy,1530
start_f3c17c4d,Miyo,Wh... What the...,game/script.rpy,1534
start_1a7c82c0,Miyo,"Ahem... You are not welcome here, spirit! You have caused chaos, and that tasty drink, as you said, was not yours. You are a thief, and a nuisance! Leave immediately!",game/script.rpy,1537
start_583d9f5c,SlimeGirl,I'm not a thief!,game/script.rpy,1540
start_6cd67566,SlimeGirl,And what's a 'nuisance'? You're just trying to act like a smarty-pants because I don't know those fancy words.,game/script.rpy,1543
start_1407b44d,Miyo,Typical... It means you are a bother. You do not belong here.,game/script.rpy,1544
start_2d6fc426,SlimeGirl,"Liar! The forest is my home, and this place is part of the forest. Therefore, I am not a thief. Everything in the forest belongs to me and my sisters. Including... you.",game/script.rpy,1547
start_51190b48,Miyo,"What do you mean? Don't try anything funny, spirit! I have fought against your kind before, and I still stand strong here today! HIKAGE! EVACUATE THE PEOPLE!",game/script.rpy,1550
start_7a22989c,SlimeGirl,Seems like the human girl wants to play~,game/script.rpy,1553
start_2c80bd85,Miyo,Do not belittle my ability to defend this village! HAAAH!,game/script.rpy,1556
start_70f99b3e,n,"The girl lunged forward with her katana drawn and slashed through the spirit's body. However, the part that was sliced through sealed up almost as quickly, rendering the attack completely ineffective.",game/script.rpy,1560
start_5ced0d00,SlimeGirl,"Haha, that tickles~",game/script.rpy,1564
start_02991ed9,n,"With the sword stuck inside the slime girl's body, the spirit quickly lashed forwards, spraying several jets of a slimy substance at the female guard, who soon discovered that her clothes began to melt away.",game/script.rpy,1566
start_3b9e8e6e,SlimeGirl,Let's see how confident you are without your sword...,game/script.rpy,1571
start_b157097d,SlimeGirl,And clothes~,game/script.rpy,1572
start_a6b5bb21,n,"Humming the last part with childish playfulness, the slime girl pushed the swordswoman down onto the grass, the slime that had been splattered onto her starting to harden, causing her to stick to the ground.",game/script.rpy,1575
start_c2cf3d2b,Miyo,Ahh! What the... Let me go! Cheater! Devious fiend!,game/script.rpy,1577
start_5cbb26e5,SlimeGirl,"Hehe, you're the one who tried to use a sword against me.",game/script.rpy,1578
start_6d6d99b8,SlimeGirl,"Don't you know that girls like me can easily avoid such things? Besides, this way I can continue eating in peace~",game/script.rpy,1579
start_737cabee,SlimeGirl,"Now, be a good girl and stay here while I grab some more yummies.",game/script.rpy,1580
start_3298d44f,Miyo,Nhhh... Never! I will not rest until you have been vanquished! Nnhh!! Damn you!,game/script.rpy,1581
start_0f15d934,SlimeGirl,"It's useless~ Once my slime hardens, a puny human like you won't be able to break out of it. Especially one who is powerless without a sharp stick.",game/script.rpy,1582
start_4c295e7a,Miyo,"I assure you, I am more than just a monkey with a sharp stick! You will never break my stamina! You will not make me silent! ARRRGGHHH!",game/script.rpy,1583
start_1b89fea9,n,"Miyo struggled, clenching her fists in an effort to try and free herself. The slime cracked here and there, but nothing indicated that it was ready to yield.",game/script.rpy,1584
start_a7963b68,SlimeGirl,"Yes, yes~ You're a stuck monkey, but you're kind of loud... It's giving me a headache.",game/script.rpy,1585
start_8afa6e4c,n,The slime girl playfully tapped her forehead as Miyo continued her desperate attempts to break free.,game/script.rpy,1586
start_fbfd11f1,Miyo,"Just... answer me this. Why do you spirits target us? You could go anywhere. You could spend your days hidden deep within your forest, and yet you constantly attack us, constantly throw our lives around like they were NOTHING!",game/script.rpy,1587
start_4c6ceaeb,SlimeGirl,"But... the forest is boring~ There isn't anyone around to play with aside from my sisters. You humans are such a curious bunch. But it's no fun when you all raise your swords, torches and pitchforks whenever we visit.",game/script.rpy,1588
start_a1f5f55c,Miyo,You know what else isn't fun? Having to rebuild our homes every time you visit! We do not want our lives ruined every time you're feeling bored and wish to 'play'.,game/script.rpy,1589
start_c6ab900b,Miyo,"We are not toys, you monster! We are humans, proud and wise. Strong beings with souls and minds! We will not stand by idly as you terrorize our people!",game/script.rpy,1590
start_48f2d056,SlimeGirl,"I'm not too sure about pride and strength... You do realize that, if it wasn't for my slime, you'd be giving the villagers a show they wouldn't soon forget, don't you?",game/script.rpy,1591
start_6efa16ef,Miyo,"A... Ah! Th-That's not... You're the one who... My clothes are... Th-That's not important right now! If it wasn't for this goo, I would still have my clothes on! Fiend! Monster! Bratty little... thing!!",game/script.rpy,1592
start_812f02bf,SlimeGirl,"Oh, so you want me to remove my slime? I guess you are kind of annoying, with your nagging and all. Maybe I need to punish you a bit.",game/script.rpy,1593
start_8f81b02c,n,"The slime girl smiled mischievously at Miyo as the slime that covered the girl started to compress, almost painfully so.",game/script.rpy,1594
start_e3ceb76b,Miyo,Aaahhh!!! Th-This is... nothing compared to... what this village has... had to endure! Nnnhhhh!!!,game/script.rpy,1595
start_878b0ba9,SlimeGirl,I only came by to get some yummies. You're the one who decided to make a show out of it.,game/script.rpy,1596
start_c8550286,Miyo,Y-You took... from many... shops... without... paying for it! Ahh!,game/script.rpy,1597
start_7573c7af,SlimeGirl,Actually~ Maybe I should wrap you up in a cocoon and drag you back to my home. Then I won't have to visit the village to play with someone.,game/script.rpy,1598
start_e6b6be49,Miyo,"If... If that is what it takes. I would do anything to protect this village, and the people in it. If you promise me that you will not return to the village, then...",game/script.rpy,1599
start_2e3b9244,SlimeGirl,You aren't exactly in any position to make demands.,game/script.rpy,1600
start_ed032d8f,Narumi,Stop! You can't go in there!,game/script.rpy,1601
start_7093b1b0,noname,"There they are! Maeko-chan, go! Use your magic!",game/script.rpy,1602
start_8e1b44f7,Maeko,Right!,game/script.rpy,1603
start_f5369a25,n,"The sound of running footsteps came from the crowd, when suddenly the slime girl felt her body growing warmer, small flame sparks seemingly floating around her body, causing her body to slowly melt.",game/script.rpy,1604
start_4d422715,n,"At the same time, from amidst the crowd, three figures appeared to keep the slime girl from her prey. Two fox spirits, one muttering an incantation of sorts while the other was holding some sort of ritualistic staff.",game/script.rpy,1605
start_184a9c50,n,"Trailing behind them was the naginata wielding guard, accompanied by a young man. ",game/script.rpy,1606
start_72901428,mc,"Please, Narumi-san, we're trying to help. I don't want to have to stop you!",game/script.rpy,1608
start_1f591225,Narumi,"If you think you can save Miyo, then... okay. Just...",game/script.rpy,1611
start_23860e02,Narumi,"Just know that if any funny business goes down, I will chop your head clean off!",game/script.rpy,1614
start_33c4f7f0,mc,R-Right. I hope the girls know what they're doing...,game/script.rpy,1615
start_615bcd99,Machiko,Sakura! What are you doing here!?,game/script.rpy,1619
start_8c67d91a,Miyo,YOU! FOX!,game/script.rpy,1620
start_74f8e225,n,"While the slime girl was being distracted by the fox spirits, I ran over to Miyo's side, using all my strength to pull at the slime that covered her.",game/script.rpy,1621
start_74b73a9b,n,"However, all I seemed to manage was a slight tear. Freeing the girl was clearly going to take a while.",game/script.rpy,1622
start_91977fd6,mc,"They're here to help, so use your energy for something useful, like getting rid of this damn slime!",game/script.rpy,1623
start_117d1fbf,SlimeGirl,"Ah! Machiko, have you come to play, as well? Please... tell your sister to stop her spell. It feels... rather tingly.",game/script.rpy,1626
start_38584e18,Machiko,"Maeko, keep up the good work. No, Sakura, I have not come to play. You are a fool, a bubble brained moron! Why are you harassing the villagers? If you wanted food, you know you could have come to the mansion!",game/script.rpy,1629
